#"Step","Potential Energy (kJ/mole)","Temperature (K)"
6300000,-3339.384521484375,292.1612067792609
6330000,-3303.57177734375,300.683136466508
6360000,-3336.6630859375,280.5516697148913
6390000,-3290.604736328125,296.81267674363335
6420000,-3305.12060546875,291.8512758770354
6450000,-3339.594482421875,322.3627083661362
6480000,-3345.48779296875,319.97738531099526
6510000,-3262.55859375,281.32069260914653
6540000,-3297.51123046875,311.0508936859996
6570000,-3307.49658203125,295.7367850753351
6600000,-3255.283203125,300.05799605860756
6630000,-3296.27880859375,278.3343386977582
6660000,-3319.1318359375,294.04234870307585
6690000,-3264.97509765625,291.29673040781324
6720000,-3217.309814453125,296.584052452233
6750000,-3218.7119140625,299.52174662776935
6780000,-3350.75830078125,317.65270059096736
6810000,-3267.246337890625,298.0910840252756
6840000,-3288.78271484375,311.12104192346936
6870000,-3274.05859375,293.17236633615215
6900000,-3320.031494140625,266.28035890417283
6930000,-3286.27099609375,305.87460674798194
6960000,-3361.271484375,279.06059753386245
6990000,-3262.025634765625,277.8893284816932
7020000,-3252.4404296875,285.73453241497594
7050000,-3364.48583984375,318.7256819716915
7080000,-3274.7890625,301.39874875269663
7110000,-3341.54931640625,306.76088018673727
7140000,-3327.5380859375,295.84743734103944
7170000,-3355.539794921875,298.0917892795737
7200000,-3342.498046875,300.5849965297755
7230000,-3282.24560546875,300.106850039805
7260000,-3320.481201171875,290.5885128323707
7290000,-3328.2724609375,280.80866950600836
7320000,-3323.35595703125,277.6809973074372
7350000,-3272.1708984375,321.0226996716039
7380000,-3336.990234375,293.09825138888226
7410000,-3368.90478515625,265.409139298919
7440000,-3304.1083984375,297.8471663081815
7470000,-3429.117431640625,310.8916549686823
7500000,-3320.69189453125,323.8568695175076
7530000,-3257.53271484375,335.35888859255647
7560000,-3355.86962890625,290.48114563004833
7590000,-3313.15087890625,288.850867199963
7620000,-3239.8505859375,313.3284898840666
7650000,-3279.46875,335.27823322036454
7680000,-3267.48388671875,298.55755878169884
7710000,-3232.51171875,287.21676056529816
7740000,-3269.949951171875,280.3652172435298
7770000,-3355.25,308.47613832877437
7800000,-3269.50390625,318.4536457263312
7830000,-3312.99462890625,308.8616701599366
7860000,-3225.095458984375,286.12123990664287
7890000,-3356.5341796875,308.8072104461525
7920000,-3349.0078125,269.20636623653115
7950000,-3303.74462890625,322.36794263472666
7980000,-3331.9482421875,306.4582565399251
8010000,-3311.635498046875,292.75356868358796
8040000,-3221.041015625,317.9594385753806
8070000,-3257.74072265625,276.02550797121467
8100000,-3316.781494140625,353.10760609311126
8130000,-3344.9599609375,272.0806979359671
8160000,-3249.80029296875,319.6432206454079
8190000,-3295.46826171875,338.03599353622764
8220000,-3244.698974609375,305.0373189883946
8250000,-3362.005126953125,283.38877131067176
8280000,-3267.71875,297.81134620672015
8310000,-3319.06689453125,291.28495070985775
8340000,-3287.376708984375,280.4253739148879
8370000,-3325.2939453125,307.5540422936814
8400000,-3344.35595703125,297.0562648546687
8430000,-3340.92919921875,276.4010825638709
8460000,-3355.4775390625,302.56263014212516
8490000,-3394.627197265625,298.69644708540756
8520000,-3389.163330078125,333.4707635889299
8550000,-3345.2451171875,291.24442293908356
8580000,-3340.71484375,301.231556903236
8610000,-3297.601318359375,318.23287690535466
8640000,-3317.794189453125,321.77384712674353
8670000,-3264.949462890625,314.2057127902917
8700000,-3274.0224609375,299.47161442681653
8730000,-3295.55078125,294.9697820140595
8760000,-3312.42236328125,280.58945438582106
8790000,-3287.275634765625,322.0590197196853
8820000,-3355.415283203125,295.25251726213213
8850000,-3326.6064453125,306.65650157128056
8880000,-3345.10986328125,284.178086011384
8910000,-3286.02587890625,298.24148633770403
8940000,-3266.308837890625,276.89198411869666
8970000,-3321.209716796875,319.18390527665804
9000000,-3292.483154296875,308.2170696134758
9030000,-3305.94189453125,291.9246384889071
9060000,-3239.4140625,310.9696931886244
9090000,-3319.497802734375,288.5290729549098
9120000,-3419.53173828125,300.79197748379244
9150000,-3313.46337890625,272.1822442036407
9180000,-3290.8994140625,305.3779535662057
9210000,-3332.638427734375,303.90826459599293
9240000,-3286.873291015625,299.0133815879456
9270000,-3337.48046875,303.1050780121146
9300000,-3285.009033203125,290.9005996350484
9330000,-3339.18310546875,275.9525062758147
9360000,-3292.687744140625,282.8453949704397
9390000,-3387.1162109375,329.6131375109471
9420000,-3312.880859375,298.42722211114415
9450000,-3224.289306640625,293.52998226185724
9480000,-3338.8310546875,279.1942178585653
9510000,-3322.3564453125,299.3870900914203
9540000,-3316.5888671875,357.5309821244059
9570000,-3322.45263671875,312.3914596528332
9600000,-3335.18994140625,285.9335087348318
9630000,-3222.05859375,276.7007591553069
9660000,-3325.021728515625,293.58874337918735
9690000,-3245.28564453125,312.99750376769686
9720000,-3291.26416015625,256.49406314441154
9750000,-3347.390380859375,294.98784274977356
9780000,-3371.53173828125,313.0780579884437
9810000,-3266.3056640625,273.59541782394064
9840000,-3234.725830078125,291.2545079133014
9870000,-3284.319580078125,301.37201600298283
9900000,-3275.3671875,299.3823678690699
9930000,-3311.375732421875,304.4685279823623
9960000,-3342.619140625,308.5344484127312
9990000,-3327.109619140625,314.4677434812574
10020000,-3299.338134765625,301.5560133646007
10050000,-3266.61572265625,315.82127917024894
10080000,-3349.0302734375,321.71114278915593
10110000,-3249.55517578125,309.0561469176094
10140000,-3304.4658203125,295.1414328303021
10170000,-3273.82958984375,283.7365268973349
10200000,-3366.1591796875,305.81829662919506
10230000,-3320.57373046875,307.0274975589776
10260000,-3265.424072265625,264.9458241822318
10290000,-3328.07373046875,293.061815620159
10320000,-3314.8671875,288.06878322553496
10350000,-3321.95263671875,332.45896067222026
10380000,-3270.316162109375,302.95913139709467
10410000,-3273.8134765625,305.18032138813317
10440000,-3259.2822265625,308.15952182259156
10470000,-3376.92431640625,309.68556407572726
10500000,-3299.608642578125,316.02079476534567
10530000,-3333.039794921875,331.8587638963177
10560000,-3275.58544921875,307.4157273169708
10590000,-3311.7685546875,299.61100664168924
10620000,-3292.3046875,310.3168464807915
10650000,-3258.902099609375,311.26368225192755
10680000,-3240.757568359375,268.35915269248756
10710000,-3299.94677734375,299.3988982849935
10740000,-3295.13037109375,293.8897116979676
10770000,-3315.974609375,281.12473038069743
10800000,-3265.331787109375,294.4620376867465
10830000,-3308.0263671875,295.5114769953218
10860000,-3263.18017578125,277.1549703889362
10890000,-3317.310791015625,298.4201659609167
10920000,-3270.865966796875,301.58574735143577
10950000,-3272.22607421875,304.0767162331569
10980000,-3337.8798828125,313.14653566420066
11010000,-3287.0283203125,298.04238277344024
11040000,-3270.84814453125,330.5280606246622
11070000,-3273.099609375,282.1666982967833
11100000,-3247.33544921875,291.34687121066236
11130000,-3296.62255859375,298.48192278738475
11160000,-3279.364013671875,288.0418384464224
11190000,-3357.3212890625,303.1931605096747
11220000,-3166.910888671875,304.2176024978509
11250000,-3284.866455078125,322.0797709457523
11280000,-3329.527099609375,307.26656531311284
11310000,-3243.4033203125,294.89079958338385
11340000,-3284.7197265625,262.8455209196683
11370000,-3289.568359375,287.86392032607495
11400000,-3271.44482421875,315.34781748519606
11430000,-3340.29296875,318.44420102047235
11460000,-3221.24658203125,297.05578101024344
11490000,-3192.204833984375,334.9193385305525
11520000,-3294.3857421875,307.23650491410143
11550000,-3258.037109375,316.77099361250157
11580000,-3275.71533203125,304.914833647275
11610000,-3395.4677734375,318.8668697450927
11640000,-3362.087158203125,340.84069643072075
11670000,-3337.013671875,308.38890514687233
11700000,-3372.4892578125,291.8659775624498
11730000,-3283.1982421875,300.81635421001806
11760000,-3340.0341796875,272.75872859392825
11790000,-3249.107666015625,301.84568077929714
11820000,-3320.0810546875,275.91092267205255
11850000,-3329.61572265625,294.38479630824276
11880000,-3356.399658203125,310.6538176301206
11910000,-3257.155029296875,287.1188320336332
11940000,-3282.6611328125,308.62756833766537
11970000,-3379.653076171875,314.6334539356409
12000000,-3269.109130859375,301.89958417563935
