#"Step","Potential Energy (kJ/mole)","Temperature (K)"
3990000,-3342.570068359375,307.19541276915663
4020000,-3297.773193359375,307.84890759804716
4050000,-3298.07373046875,293.68586419278944
4080000,-3241.06201171875,282.5248100720271
4110000,-3335.1787109375,274.90945781301946
4140000,-3302.322265625,290.32358624486875
4170000,-3281.300537109375,318.4533549855007
4200000,-3303.28515625,300.21257594726507
4230000,-3252.973388671875,303.9218179102962
4260000,-3286.2646484375,275.72728421231614
4290000,-3340.256591796875,309.2098154990109
4320000,-3213.969482421875,304.92382239060476
4350000,-3183.21435546875,306.35237265137596
4380000,-3314.88134765625,287.59318638659585
4410000,-3325.06591796875,304.20297986541425
4440000,-3263.413330078125,311.9561187973899
4470000,-3336.48193359375,322.4820139860909
4500000,-3255.67431640625,312.8702005584238
4530000,-3281.03466796875,293.01245536676475
4560000,-3273.1240234375,312.0486304937845
4590000,-3313.836181640625,290.86643034195095
4620000,-3330.413818359375,270.4961528231557
4650000,-3298.44970703125,320.44544640563043
4680000,-3333.072265625,302.14037518503926
4710000,-3320.05078125,287.0515511166943
4740000,-3337.38671875,291.5746220684502
4770000,-3314.04541015625,270.35584666088135
4800000,-3331.12451171875,303.5080864090331
4830000,-3361.46533203125,290.77721148981874
4860000,-3319.47607421875,272.34256315427757
4890000,-3297.490478515625,309.70279731881044
4920000,-3278.051513671875,300.8458921948112
4950000,-3328.518310546875,292.31081186728704
4980000,-3314.21630859375,292.5787918713071
5010000,-3385.324951171875,314.7648344732438
5040000,-3286.977294921875,293.2584821982381
5070000,-3269.9736328125,343.49217061899986
5100000,-3207.63427734375,347.1403247578465
5130000,-3335.7578125,263.5216628260421
5160000,-3333.676025390625,292.0113416234279
5190000,-3347.7666015625,257.6695574611027
5220000,-3319.412841796875,326.021063730483
5250000,-3305.54736328125,285.2613363326502
5280000,-3302.5029296875,295.1287477362419
5310000,-3308.7431640625,301.41045096258296
5340000,-3340.771484375,331.12113143542075
5370000,-3260.88720703125,329.18514892723573
5400000,-3307.547607421875,329.10293356524
5430000,-3329.453369140625,312.3754235962145
5460000,-3292.453369140625,291.99887709047664
5490000,-3319.395751953125,297.6318994543167
5520000,-3391.6494140625,318.56883757507165
5550000,-3272.178466796875,319.30726804547754
5580000,-3353.49365234375,325.48699921803114
5610000,-3300.23974609375,280.73000424536724
5640000,-3370.787841796875,289.7726880951599
5670000,-3327.9931640625,265.1720762322234
5700000,-3310.559326171875,281.63373624057664
5730000,-3370.255615234375,288.3047217970946
5760000,-3299.471923828125,298.820589137065
5790000,-3301.132080078125,294.2304908463972
5820000,-3336.6474609375,327.9010650199969
5850000,-3286.339599609375,298.26302189022556
5880000,-3313.552490234375,288.86327808450295
5910000,-3279.55322265625,295.0216773605509
5940000,-3357.14599609375,304.051820804423
5970000,-3325.4365234375,283.5221122759383
6000000,-3285.55712890625,308.681889218965
6030000,-3204.5908203125,300.26602769998095
6060000,-3260.6787109375,283.1559327299203
6090000,-3322.8046875,310.3103342283041
6120000,-3326.038330078125,297.7592683596546
6150000,-3312.42236328125,334.9913506651075
6180000,-3291.24169921875,292.749988522115
6210000,-3380.516357421875,300.1688124972974
6240000,-3271.002197265625,307.3910776421291
6270000,-3236.37939453125,296.23954938130225
6300000,-3329.7802734375,323.0458001052578
6330000,-3274.50390625,275.4363152601147
6360000,-3343.048828125,316.6683957332165
6390000,-3279.5751953125,302.05426933795997
6420000,-3394.03271484375,308.3343743719578
6450000,-3323.9013671875,303.8424010414191
6480000,-3357.65234375,290.11513713445225
6510000,-3235.1796875,319.61718978268436
6540000,-3384.592529296875,282.3646247772306
6570000,-3305.700439453125,283.6219390061782
6600000,-3309.61865234375,318.1513090074408
6630000,-3339.795654296875,316.5611409015298
6660000,-3301.87646484375,280.38164960110004
6690000,-3355.109375,315.8527360716189
6720000,-3320.0078125,278.5349138881523
6750000,-3362.1064453125,284.9187711400097
6780000,-3297.40966796875,292.7026677734375
6810000,-3320.37939453125,280.59566873766425
6840000,-3246.338623046875,331.8851498786183
6870000,-3338.97314453125,291.71708753684214
6900000,-3278.7509765625,300.27911277732244
6930000,-3226.685546875,306.3249657627245
6960000,-3272.7880859375,276.49561650977404
6990000,-3383.5244140625,289.859121898105
7020000,-3313.658935546875,310.2724470111815
7050000,-3309.1474609375,285.7269339780277
7080000,-3346.4189453125,308.65661321344805
7110000,-3295.240234375,273.8545921793398
7140000,-3334.47314453125,281.7943696158231
7170000,-3292.574951171875,301.488834592732
7200000,-3333.168701171875,301.3104110873093
7230000,-3300.927734375,295.12472522184356
7260000,-3364.817138671875,314.9355389780621
7290000,-3263.69970703125,319.9706551514186
7320000,-3353.681640625,308.4828692455056
7350000,-3342.869140625,284.3272143797055
7380000,-3370.302001953125,298.194965841231
7410000,-3320.201416015625,299.81759563242815
7440000,-3310.4990234375,302.21396586713246
7470000,-3309.5390625,305.4075106416589
7500000,-3322.70458984375,313.76477754550245
7530000,-3331.9443359375,287.05132275369
7560000,-3237.124267578125,305.7480290661219
7590000,-3248.3662109375,326.1548256092238
7620000,-3329.20263671875,280.10314406539885
7650000,-3401.092041015625,288.25080892601665
7680000,-3237.305908203125,329.4605800725636
7710000,-3380.337158203125,277.37868759882764
7740000,-3316.23486328125,303.9170156266529
7770000,-3338.39111328125,287.3093836758367
7800000,-3338.42822265625,304.53263318691387
7830000,-3326.810546875,294.0650137612971
7860000,-3251.866943359375,330.976837629889
7890000,-3323.90576171875,285.01185323271847
7920000,-3239.57373046875,319.12126887609656
7950000,-3287.2470703125,300.3929188426138
7980000,-3285.8984375,305.81061255767594
8010000,-3335.042236328125,265.30121873921905
8040000,-3322.38671875,273.20251326338666
8070000,-3347.22119140625,288.9047582851472
8100000,-3307.078857421875,303.63085275468137
8130000,-3317.18115234375,309.5407241240471
8160000,-3273.8505859375,310.96118607314
8190000,-3290.11962890625,312.4918724513241
8220000,-3308.704833984375,270.2369406814379
8250000,-3268.77734375,300.722477747692
8280000,-3271.577392578125,286.97125947413696
8310000,-3300.21044921875,282.0671608432561
8340000,-3237.744873046875,283.0899354656423
8370000,-3430.55224609375,297.5950604231451
8400000,-3170.023193359375,301.5054514324138
8430000,-3339.23486328125,304.19972347433975
8460000,-3290.263671875,309.39398110972144
8490000,-3331.22412109375,303.42360959625756
8520000,-3221.468017578125,309.55685779749865
8550000,-3286.643798828125,301.0935459080738
8580000,-3313.7509765625,285.01688245952266
8610000,-3304.06982421875,309.8619483424881
8640000,-3255.208740234375,326.87409357973934
8670000,-3277.81982421875,310.186378088599
8700000,-3356.18798828125,316.9986501856711
8730000,-3277.68115234375,291.82705549149927
8760000,-3326.130126953125,304.1304838631745
8790000,-3389.455322265625,286.95448008473085
8820000,-3261.09033203125,274.8565581894218
8850000,-3246.671142578125,341.9828725768604
8880000,-3271.98291015625,304.58062823938513
8910000,-3337.71533203125,339.3601699036078
8940000,-3345.794921875,269.9236157108703
8970000,-3431.47607421875,309.6277627259948
9000000,-3257.750244140625,323.5294331164682
9030000,-3336.228515625,296.1933939626926
9060000,-3222.776611328125,296.83342593756356
9090000,-3233.40673828125,296.41259052432946
9120000,-3292.74169921875,302.0423528192539
9150000,-3323.52734375,308.2952919743916
9180000,-3281.6279296875,303.4122155946009
9210000,-3347.25830078125,286.8362035584347
9240000,-3283.134765625,306.0504306632237
9270000,-3300.662353515625,298.8837821766193
9300000,-3318.220703125,286.68524595197783
9330000,-3284.631103515625,311.01880485211217
9360000,-3323.525634765625,328.1931069812307
9390000,-3265.486328125,300.12893618714065
9420000,-3252.861572265625,300.43902933549407
9450000,-3262.32666015625,303.02620402898964
9480000,-3334.285888671875,274.01611326375576
9510000,-3330.73193359375,327.447209970164
9540000,-3202.883056640625,312.4211339556474
9570000,-3379.699462890625,290.3449237999368
9600000,-3333.4951171875,319.7464974999529
9630000,-3342.145751953125,286.63021958541833
9660000,-3292.26318359375,287.0295367535707
9690000,-3407.891845703125,306.3416435208074
9720000,-3281.13037109375,294.62251125646935
9750000,-3302.658203125,286.4576454396679
9780000,-3254.543701171875,294.61647360626534
9810000,-3376.385009765625,285.5485035143727
9840000,-3275.961181640625,313.55610436507266
9870000,-3306.38037109375,278.3512518247186
9900000,-3312.764892578125,301.03132364352473
9930000,-3307.344482421875,289.84896367229277
9960000,-3256.0205078125,361.34346646706706
9990000,-3284.310546875,311.59027528681776
10020000,-3298.5615234375,292.7292964875409
10050000,-3296.55126953125,278.786484292902
10080000,-3292.923828125,299.290746642776
10110000,-3293.7529296875,285.7404492538315
10140000,-3341.9521484375,260.4148276635745
10170000,-3285.282470703125,284.6630020811205
10200000,-3306.07763671875,305.0563623707918
10230000,-3366.15283203125,300.67603708073403
10260000,-3309.00048828125,314.0714624087174
10290000,-3316.469482421875,317.5112455156788
10320000,-3297.4892578125,322.81869289782685
10350000,-3332.2822265625,294.15827199211475
10380000,-3325.96923828125,289.4880292002835
10410000,-3364.6689453125,316.95135968889986
10440000,-3373.982177734375,333.3189695386468
10470000,-3351.646484375,278.7195411966696
10500000,-3361.751953125,282.53125304252393
10530000,-3175.48828125,302.8098442038169
10560000,-3371.74853515625,279.9488181326316
10590000,-3303.44384765625,282.7469685073161
10620000,-3359.92138671875,297.36699077777456
10650000,-3336.941162109375,291.0959296143259
10680000,-3249.61474609375,295.37809553340475
10710000,-3328.715087890625,305.2701613135008
10740000,-3330.86474609375,281.44025913587865
10770000,-3273.46923828125,316.78675422399556
10800000,-3226.36865234375,290.7653880511389
10830000,-3260.711181640625,298.9415276205548
10860000,-3239.98583984375,292.99299930676017
10890000,-3283.08544921875,306.8429215455919
10920000,-3352.4912109375,268.5661796527757
10950000,-3306.322021484375,310.15102431438055
10980000,-3279.72607421875,299.6608807979948
11010000,-3261.40576171875,316.216573393092
11040000,-3276.197021484375,315.94179867120255
11070000,-3368.76513671875,313.88434937700936
11100000,-3226.352294921875,289.87888077056715
11130000,-3282.257568359375,305.25736095729474
11160000,-3307.6552734375,303.4394350761697
11190000,-3338.81201171875,297.42053154297867
11220000,-3236.705078125,287.1480017462723
11250000,-3361.87646484375,291.97920262759044
11280000,-3322.236572265625,261.02082865306767
11310000,-3331.9912109375,301.2102037500899
11340000,-3272.676513671875,293.45528309403016
11370000,-3329.58935546875,311.177363632781
11400000,-3321.4501953125,301.83943123231364
11430000,-3223.663818359375,320.509544057815
11460000,-3282.375,293.16142200148107
11490000,-3263.21337890625,272.1021500570315
11520000,-3312.643798828125,283.2353264095867
11550000,-3305.86669921875,324.5596629956473
11580000,-3308.09814453125,338.9275713000611
11610000,-3348.392578125,284.3284746603449
11640000,-3330.4990234375,326.9131932243524
11670000,-3258.68701171875,256.20343074997226
11700000,-3364.9658203125,350.34057094170265
11730000,-3343.4189453125,268.6093939516441
11760000,-3293.05712890625,303.03819986468795
11790000,-3377.210205078125,277.98051868279606
11820000,-3329.447265625,326.9410701544052
11850000,-3349.208984375,329.22648860521264
11880000,-3314.934326171875,266.41689030461697
11910000,-3304.990966796875,291.6924897263753
11940000,-3281.915771484375,308.6300545827643
11970000,-3316.505126953125,278.79898616983536
12000000,-3370.47607421875,273.78508074172237
